embedding,model,params,accuracy,precision,recall,f1
W2V_SKIPGRAM,AdaBoost,"n_estimators=50, lr=0.1",0.7738666666666666,0.8089709313961809,0.7215826386132064,0.7627271090658764
W2V_SKIPGRAM,AdaBoost,"n_estimators=50, lr=0.5",0.8119999999999999,0.8210009282813068,0.8016408627762339,0.8111826759581974
W2V_SKIPGRAM,AdaBoost,"n_estimators=100, lr=0.01",0.7331333333333333,0.7468955327113361,0.7117903930131004,0.7288184866236511
W2V_SKIPGRAM,AdaBoost,"n_estimators=100, lr=0.05",0.7754,0.806215707967902,0.7295222972078866,0.7659431015892352
W2V_SKIPGRAM,AdaBoost,"n_estimators=100, lr=0.1",0.7951333333333334,0.8119737818606185,0.7721317983326718,0.7915391308659997
W2V_SKIPGRAM,AdaBoost,"n_estimators=100, lr=0.5",0.8266666666666667,0.8284823591694502,0.8273124255657006,0.8278762523741197
W2V_SKIPGRAM,AdaBoost,"n_estimators=150, lr=0.01",0.7410666666666668,0.7588956385956043,0.7128490141590579,0.7350116565552297
W2V_SKIPGRAM,AdaBoost,"n_estimators=150, lr=0.05",0.7855333333333334,0.8073557848389378,0.7542675664946407,0.7798729220341586
W2V_SKIPGRAM,AdaBoost,"n_estimators=150, lr=0.1",0.8043333333333332,0.8151264633480523,0.7910546513166601,0.8029049142782941
W2V_SKIPGRAM,AdaBoost,"n_estimators=150, lr=0.5",0.8314,0.8302977857763408,0.8363107053063384,0.8332847804447656
W2V_SKIPGRAM,AdaBoost,"n_estimators=200, lr=0.01",0.7496666666666667,0.7720493298440291,0.7141722905915046,0.741889085068908
W2V_SKIPGRAM,AdaBoost,"n_estimators=200, lr=0.05",0.7941333333333334,0.8130669806759739,0.7678973137488422,0.7898122889534741
W2V_SKIPGRAM,AdaBoost,"n_estimators=200, lr=0.1",0.8097333333333333,0.8180202595398458,0.8004499139870319,0.8091291827213783
W2V_SKIPGRAM,AdaBoost,"n_estimators=200, lr=0.5",0.8343333333333334,0.8334095310582978,0.838957258171232,0.8361330243121897
W2V_SKIPGRAM,AdaBoost,"n_estimators=300, lr=0.01",0.7615333333333334,0.7935295282220113,0.7120550482995899,0.750454523925063
W2V_SKIPGRAM,AdaBoost,"n_estimators=300, lr=0.05",0.8033333333333333,0.813257321738697,0.7913193066031495,0.8021362829191815
W2V_SKIPGRAM,AdaBoost,"n_estimators=300, lr=0.1",0.8173333333333334,0.8211803728498048,0.8148736271007012,0.8180123356300544
W2V_SKIPGRAM,AdaBoost,"n_estimators=300, lr=0.5",0.8376,0.8362720448656716,0.8426624321820828,0.8394350723433958
W2V_SKIPGRAM,LSTM,"units=4, epochs=2",0.7946666666666666,0.7928823760303546,0.8019055180627233,0.7973684210526316
W2V_SKIPGRAM,LSTM,"units=8, epochs=2",0.805,0.8013270882123341,0.815005954743946,0.8081086400314899
W2V_SKIPGRAM,LSTM,"units=12, epochs=2",0.8147333333333333,0.7808605690101105,0.8789202064311235,0.8269937122579842
W2V_SKIPGRAM,LSTM,"units=16, epochs=2",0.8188666666666666,0.7816573556797021,0.8887124520312293,0.8317542881912192
W2V_SKIPGRAM,LSTM,"units=20, epochs=2",0.8294,0.8085185185185185,0.8666137356093688,0.8365587277256179
W2V_SKIPGRAM,LSTM,"units=24, epochs=2",0.8326,0.8102557796360059,0.8719068413391557,0.8399515584167251
W2V_SKIPGRAM,LSTM,"units=28, epochs=2",0.8349333333333333,0.8350257154160623,0.8378986370252746,0.8364597093791282
W2V_SKIPGRAM,LSTM,"units=32, epochs=2",0.8334666666666667,0.8468394350747291,0.8172555246791054,0.8317845117845117
W2V_SKIPGRAM,LSTM,"units=36, epochs=2",0.8393333333333334,0.8253065352041461,0.8639671827444754,0.8441944659943108
W2V_SKIPGRAM,LSTM,"units=40, epochs=2",0.8412666666666667,0.8468239077995176,0.8361783776630938,0.8414674745322591
W2V_SKIPGRAM,LSTM,"units=44, epochs=2",0.8262,0.7766599597585513,0.9194124652639937,0.8420287220505362
W2V_SKIPGRAM,LSTM,"units=48, epochs=2",0.8421333333333333,0.8364673842562573,0.8535132989281461,0.8449043751637412
W2V_SKIPGRAM,LSTM,"units=52, epochs=2",0.834,0.8747226741606271,0.7825856821490009,0.8260930297527588
W2V_SKIPGRAM,LSTM,"units=56, epochs=2",0.8373333333333334,0.7972580457766933,0.9080322879449517,0.8490472655283345
W2V_SKIPGRAM,LSTM,"units=60, epochs=2",0.8436,0.8210720887245841,0.8816990869392616,0.8503062787136294
W2V_SKIPGRAM,LSTM,"units=64, epochs=2",0.8426666666666667,0.8570839631716367,0.8253275109170306,0.8409060266954295
W2V_SKIPGRAM,LSTM,"units=72, epochs=2",0.8433333333333334,0.8509233050276318,0.8353844118036258,0.8430822649572649
W2V_SKIPGRAM,LSTM,"units=80, epochs=2",0.8470666666666666,0.836724248240563,0.865290459176922,0.850767629456154
W2V_SKIPGRAM,LSTM,"units=96, epochs=2",0.8482,0.8379416282642089,0.8662167526796348,0.851844622291626
W2V_SKIPGRAM,LSTM,"units=128, epochs=2",0.8474666666666667,0.8450556647020301,0.8537779542146354,0.8493944181147972
